"TIMESTAMP","doy","hour","REPS","CHAMBER","TEMP","CO2","Treatment","E","Et","Ew","Drymass","Ecumulative","CO2data","SR","Ld","SRd","SRu","Q","Ta","RH","WS","Tc","Tw","esat","e","qsat","q","vpd"
"2020/08/06 09:30:00",219,9,"R1","TGC2","LT","AMB","Control",0.3782558333333341,0.28948489000570377,0.08877094332763034,140.7,1.1302983333333287,465.3933333333333,138.54,461.4511166666667,0.18073333333333333,0.9295333333333333,43.5910256249623,25.92425,75.69541666666666,0.4791666666666667,NA,24.648333333333333,33.591633139315654,25.427326669943064,21.162712257751757,15.9692864562734,0.8164306469372591
"2020/08/06 10:30:00",219,10,"R1","TGC2","LT","AMB","Control",0.4191250000000011,0.2904099739116115,0.12871502608838958,140.7,1.5337099999999992,452.105,150.24166666666667,464.30784,0.19071666666666667,1.0146666666666666,96.613568077442,26.203533333333333,76.88691666666666,2.2550958333333333,NA,24.830000000000002,34.15111494153353,26.257739285834433,21.51979514266443,16.496044091641263,0.7893375655699096
"2020/08/06 11:30:00",219,11,"R1","TGC2","LT","AMB","Control",0.556779166666665,0.3879887170761893,0.1687904495904757,140.7,1.968548333333331,424.0933333333333,314.355,478.66231833333336,0.3996166666666667,2.099266666666667,206.27837040412228,27.7503,70.99668333333334,2.257441666666667,NA,25.3325,37.399490412062754,26.55239777613256,23.59606072075117,16.683035816733575,1.0847092635930196
"2020/08/06 12:30:00",219,12,"R1","TGC2","LT","AMB","Control",0.75022083333333,0.6006929677299304,0.14952786560339956,140.7,2.6472683333333293,413.01166666666666,311.26666666666665,484.6479733333333,0.3954666666666667,2.0881333333333334,194.937102356799,28.70795,68.85581666666667,2.2669375,NA,25.866666666666667,39.54305063992747,27.22769045303562,24.968995899828418,17.11173862202273,1.2315360186891853
"2020/08/06 13:30:00",219,13,"R1","TGC2","LT","AMB","Control",0.8635558333333364,0.7396176533719676,0.12393817996136879,140.7,3.468989999999991,405.06333333333333,286.0783333333333,487.9833883333333,0.36083333333333334,1.9211333333333334,177.1439528210229,28.947383333333335,67.7903,2.26385,NA,26.38,40.09543965506999,27.18081882849091,25.323163257140855,17.081975498031852,1.291462082657908
"2020/08/06 14:30:00",219,14,"R1","TGC2","LT","AMB","Control",0.8949175000000054,0.7933939387001057,0.10152356129989966,140.7,4.374380000000002,399.69666666666666,378.875,495.7576666666667,0.5139,2.7758,245.76084194053811,29.55915,65.90106666666667,2.2978541666666668,NA,26.930833333333332,41.53749448724524,27.373651933702476,26.248453071524754,17.204429875158446,1.4163842553542765
"2020/08/06 15:30:00",219,15,"R1","TGC2","LT","AMB","Control",0.7593399999999946,0.7125540421054668,0.0467859578945278,140.7,5.258825000000002,400.0233333333333,311.5233333333333,492.50155333333333,0.45005,2.1035833333333334,200.80721930390558,29.538733333333333,67.10948333333333,2.3203416666666667,NA,27.3525,41.48864894262074,27.84281794737324,26.217094717462782,17.50243866997795,1.36458309952475
"2020/08/06 16:30:00",219,16,"R1","TGC2","LT","AMB","Control",0.6342349999999897,0.6242363192543302,0.009998680745659445,140.7,5.893059999999991,402.3883333333333,169.815,485.729745,0.2766166666666667,1.2235166666666666,40.139831997234594,29.402816666666666,66.97311666666667,0.23984166666666668,NA,27.4525,41.16475146749035,27.56931702586569,26.009185519419365,17.328701081611786,1.3595434441624659
"2020/08/07 05:30:00",220,5,"R1","TGC1","LT","AMB","Control",0.16534166666667005,0.06554318576695785,0.0997984808997122,131,0.14544166666667024,468.17333333333335,11.635116666666667,447.592125,0.018633333333333335,0.08248333333333334,30.449135587513627,23.806866666666668,82.98708333333333,0.16973749999999999,23.1399085,25.0775,29.604039814422634,24.56752919082809,18.622100155667898,15.424240770163934,0.5036510623594544
"2020/08/07 06:30:00",220,6,"R1","TGC1","LT","AMB","Control",0.224969999999999,0.09323061165478821,0.1317393883452108,131,0.3306833333333401,458.10333333333335,24.747,448.49263833333333,0.03278333333333333,0.16978333333333334,39.37191560897319,23.944883333333333,82.69951666666667,0.1709375,23.208830166666665,24.90833333333333,29.85072893738465,24.686408552693905,18.779048208046714,15.499579867030823,0.5164320384690744
"2020/08/07 07:30:00",220,7,"R1","TGC1","LT","AMB","Control",0.2686733333333322,0.12372029285055161,0.1449530404827806,131,0.5953816666666683,457.11,55.526833333333336,447.71091,0.06595,0.37626666666666664,60.055848513793805,24.0469,82.76748333333333,0.17307083333333334,23.300935833333334,24.811666666666667,30.03422562452264,24.858572688072503,18.895811299101183,15.608699993246809,0.5175652936450138
"2020/08/07 08:30:00",220,8,"R1","TGC1","LT","AMB","Control",0.25614583333333485,0.05533553537923713,0.20081029795409772,131,0.8680300000000045,460.85833333333335,23.929766666666666,446.60415166666667,0.028,0.16963333333333333,37.36085978796979,23.818533333333335,83.133,0.16745,23.060785,24.694166666666664,29.6248234547668,24.628004482651285,18.63532193915873,15.462565776851493,0.49968189721155165
"2020/08/07 09:30:00",220,9,"R1","TGC1","LT","AMB","Control",0.2793050000000008,0.029196168270024747,0.25010883172997606,131,1.107673333333338,450.84833333333336,115.68783333333333,446.8011,0.15195,0.7859,104.55502436453462,23.840133333333334,81.37853333333334,0.8672166666666666,23.189634666666667,24.638333333333332,29.663336561207725,24.139588231241284,18.659823108803746,15.15309227604616,0.5523748329966441
"2020/08/07 10:30:00",220,10,"R1","TGC1","LT","AMB","Control",0.4648274999999984,0.19843583387870972,0.2663916661212887,131,1.4266400000000061,436.685,200.195,449.73446333333334,0.29388333333333333,1.3562166666666666,165.16816323736492,24.4105,78.61201666666666,2.524754166666667,23.7114905,24.708333333333332,30.69627690254592,24.13096231467555,19.317225725308013,15.147627702696886,0.6565314587870372
"2020/08/07 11:30:00",220,11,"R1","TGC1","LT","AMB","Control",0.6691283333333331,0.35262447768855504,0.31650385564477806,131,2.0373283333333347,422.61333333333334,326.3883333333333,465.571065,0.4577833333333333,2.169033333333333,268.26194549937907,25.70545,71.25391666666667,2.5037416666666665,24.493506333333332,25.058333333333334,33.158925516051696,23.627033154769546,20.886646439836884,14.82844776405569,0.953189236128215
"2020/08/07 12:30:00",220,12,"R1","TGC1","LT","AMB","Control",0.741240833333336,0.4129702126072951,0.3282706207260409,131,2.7648966666666723,428.14,277.495,464.53547,0.40785,1.8717,232.37584820486285,25.972433333333335,67.50396666666667,2.5945666666666667,24.380647333333332,25.139166666666668,33.687582325280225,22.740454343663053,21.223939864027187,14.267201924965315,1.0947127981617173
"2020/08/07 13:30:00",220,13,"R1","TGC1","LT","AMB","Control",0.7324058333333312,0.4553899210702538,0.2770159122630774,131,3.5198100000000068,425.075,202.07166666666666,463.107145,0.29445,1.3848833333333332,177.41651333963466,25.5424,68.8734,2.608408333333333,24.1827805,25.256666666666668,32.83964519591956,22.617780194366464,20.683005439626108,14.189573334875682,1.0221865001553094
"2020/08/07 14:30:00",220,14,"R1","TGC1","LT","AMB","Control",0.7063616666666661,0.5431345530817263,0.1632271135849398,131,4.229708333333335,426.39166666666665,253.74,463.64963666666665,0.36771666666666664,1.7109833333333333,216.57703175012315,25.798983333333332,67.52688333333333,2.578495833333333,24.221473833333334,25.3125,33.343301256724175,22.51569213911,21.004266278238926,14.124977225951797,1.0827609117614174
"2020/08/07 15:30:00",220,15,"R1","TGC1","LT","AMB","Control",0.6248808333333358,0.5259461514121607,0.09893468192117501,131,4.932533333333339,428.28,175.33666666666667,458.27609666666666,0.2809333333333333,1.2727166666666667,156.2294809280006,25.287133333333333,67.83036666666666,2.6377208333333333,23.91997,25.346666666666668,32.345181645597535,21.939855309208173,20.36772858246937,13.760711231380698,1.0405326336389362
"2020/08/07 16:30:00",220,16,"R1","TGC1","LT","AMB","Control",0.5469366666666673,0.44651327047101486,0.10042339619565242,131,5.479470000000006,434.835,103.8065,454.560055,0.14601666666666666,0.7156833333333333,106.6989257947267,24.809316666666668,68.94156666666667,0.241625,23.202179666666666,25.249166666666667,31.437089012074807,21.6732216793189,19.789026716575325,13.592096836050231,0.9763867332755908
"2020/08/08 05:30:00",221,5,"R1","TGC2","LT","AMB","Control",0.15051250000000493,0.06331374703021944,0.08719875296978549,141.3,0.09017333333333966,481.47833333333335,20.185183333333335,426.35265166666665,0.029416666666666667,0.1402,23.200563217095684,21.280633333333334,81.94596666666666,0.20756666666666668,NA,22.624166666666667,25.393030286427425,20.80856413417239,15.94753832854317,13.04553836386131,0.4584466152255036
"2020/08/08 06:30:00",221,6,"R1","TGC2","LT","AMB","Control",0.22992916666666474,0.14587651641746982,0.08405265024919492,141.3,0.30102500000000987,476.285,49.853,428.8424366666667,0.06738333333333334,0.3396166666666667,34.69911893664106,21.565083333333334,81.20651666666667,0.18882083333333333,NA,22.491666666666667,25.839360556982225,20.983244637265866,16.23061116249254,13.155926586202911,0.48561159197163595
"2020/08/08 07:30:00",221,7,"R1","TGC2","LT","AMB","Control",0.24291333333333398,0.166932180471962,0.07598115286137197,141.3,0.5500316666666691,483.31666666666666,67.04983333333334,431.13576166666667,0.08445,0.45511666666666667,34.85810796797242,21.86081666666667,81.5604,0.17595833333333333,NA,22.419999999999998,26.31066333030027,21.459082254846223,16.52962685042678,13.456703659562598,0.4851581075454046
"2020/08/08 08:30:00",221,8,"R1","TGC2","LT","AMB","Control",0.2758608333333328,0.17856028700835647,0.0973005463249763,141.3,0.7868516666666778,472.74666666666667,69.65133333333333,432.87077666666664,0.0838,0.4751666666666667,33.810697371255486,21.94855,81.81975,0.1711625,NA,22.366666666666667,26.451921248813683,21.642895835976233,16.619268191512912,13.572921479115397,0.480902541283745
"2020/08/08 09:30:00",221,9,"R1","TGC2","LT","AMB","Control",0.3958016666666637,0.3140064131787581,0.08179525348790562,141.3,1.1017533333333347,455.6616666666667,196.04666666666668,440.74123833333334,0.2606,1.3210666666666666,114.68088667973493,22.897616666666668,79.72683333333333,0.6084958333333333,NA,22.515833333333333,28.022956296829268,22.341815661845907,17.61688883829644,14.014968643432764,0.5681140634983362
"2020/08/08 10:30:00",221,10,"R1","TGC2","LT","AMB","Control",0.49454000000000065,0.4400432117982364,0.054496788201764214,141.3,1.5784550000000053,443.01166666666666,195.47666666666666,449.9619866666667,0.2793833333333333,1.3316666666666666,135.46188763648195,23.724616666666666,78.09041666666667,2.3139416666666666,NA,22.850833333333334,29.45787660554469,23.003778582422374,18.52912246060301,14.433858863163659,0.6454098023122317
"2020/08/08 11:30:00",221,11,"R1","TGC2","LT","AMB","Control",0.5390616666666688,0.48088706299866457,0.058174603668004206,141.3,2.090833333333336,425.60833333333335,252.55333333333334,457.208895,0.36588333333333334,1.7124666666666666,175.8334357899414,24.308616666666666,76.94168333333333,2.359583333333333,NA,23.201666666666668,30.50949123055656,23.474516129225933,19.19830973584145,14.731870325802529,0.7034975101330627
"2020/08/08 12:30:00",221,12,"R1","TGC2","LT","AMB","Control",0.6686250000000058,0.5949009781344129,0.07372402186559289,141.3,2.656578333333343,416.3183333333333,296.39,459.7079783333333,0.43938333333333335,2.01625,202.68015589078075,25.0016,75.50845,2.3861791666666665,NA,23.528333333333332,31.799809138009266,24.01154298306916,20.020129807814687,15.07197848707775,0.7788266154940108
"2020/08/08 13:30:00",221,13,"R1","TGC2","LT","AMB","Control",0.7631833333333304,0.6752047450855323,0.08797858824779808,141.3,3.4280833333333476,410.0233333333333,387.01666666666665,469.34574833333335,0.5762166666666667,2.7603,269.0409869064445,25.9075,72.2691,2.316275,NA,24.1975,33.55833422567372,24.252306119886363,21.141464428853396,15.224503085504683,0.9306028105787356
"2020/08/08 14:30:00",221,14,"R1","TGC2","LT","AMB","Control",0.6760091666666597,0.5791402354728243,0.09686893119383534,141.3,4.182945000000004,407.1716666666667,224.19,461.01130166666667,0.34531666666666666,1.5472333333333332,141.57935530193166,25.617483333333332,71.78661666666667,2.396704166666667,NA,24.416666666666664,32.98633625887622,23.67977476253715,20.776560661982064,14.861847629570141,0.9306561496339072
"2020/08/08 15:30:00",221,15,"R1","TGC2","LT","AMB","Control",0.5136150000000015,0.41459529294203595,0.09901970705796555,141.3,4.780101666666667,406.90166666666664,112.22566666666667,454.4596883333333,0.16488333333333333,0.7801666666666667,69.2709817406513,24.78075,73.41051666666667,2.411275,NA,24.261666666666667,31.383511008827668,23.038797579720605,19.754895524372074,14.456024778628102,0.8344713429107063
"2020/08/08 16:30:00",221,16,"R1","TGC2","LT","AMB","Control",0.43007333333333975,0.32545886349243014,0.10461446984090961,141.3,5.210175000000007,409.8516666666667,61.596833333333336,447.4591433333333,0.08073333333333334,0.42378333333333335,19.299353767134175,24.11841666666667,74.24925,0.22164583333333335,NA,23.985833333333332,30.16344946871172,22.396135004647434,18.97804918517594,14.049333967832366,0.7767314464064285
"2020/08/09 05:30:00",222,5,"R1","TGC1","LT","AMB","Control",0.0964133333333308,0.016069964236692755,0.08034336909663804,140.4,0.06325833333333719,481.38166666666666,4.69825,425.9743966666667,0.00745,0.03718333333333333,20.397539094811076,20.8335,85.21048333333333,0.19306666666666666,19.973289333333334,21.679166666666667,24.705075776708213,21.05131447719932,15.51141073141631,13.19894686330678,0.36537612995088936
"2020/08/09 06:30:00",222,6,"R1","TGC1","LT","AMB","Control",0.13530000000000086,0.07570356475589113,0.05959643524410973,140.4,0.1928266666666616,480.005,10.515783333333333,426.2391166666667,0.012483333333333334,0.07528333333333333,23.599187509483585,20.908616666666667,84.88085,0.19239166666666668,20.042977,21.566666666666666,24.819495643002508,21.066998867493496,15.583931137493414,13.208859746173463,0.3752496775509013
"2020/08/09 07:30:00",222,7,"R1","TGC1","LT","AMB","Control",0.11809500000000384,0.05559040519217423,0.0625045948078296,140.4,0.3338583333333389,481.1,20.236466666666665,426.36505666666665,0.019533333333333333,0.14016666666666666,29.830188921137022,20.958633333333335,85.05388333333333,0.19410416666666666,20.09398566666667,21.459166666666665,24.895939623895575,21.174963442445247,15.632385592807733,13.277098969444236,0.3720976181450329
"2020/08/09 08:30:00",222,8,"R1","TGC1","LT","AMB","Control",0.14404583333332965,0.0033147057335706775,0.14073112759975898,140.4,0.42901666666666927,475.425,28.573833333333333,426.95411666666666,0.026166666666666668,0.19801666666666667,34.442617729894394,21.09175,84.92766666666667,0.19030833333333333,20.265502833333333,21.4075,25.100396745343524,21.317181279896193,15.761995803207757,13.366996604837214,0.3783215465447331
"2020/08/09 09:30:00",222,9,"R1","TGC1","LT","AMB","Control",0.2094983333333289,0.08595364131189998,0.12354469202142893,140.4,0.6219499999999982,470.8383333333333,67.05216666666666,430.27962,0.06921666666666666,0.4555166666666667,61.3020952566939,21.574666666666666,84.63613333333333,0.46235,20.744401666666665,21.430833333333332,25.854516599037186,21.88226314144991,16.24022516326015,13.724288060468234,0.39722534575872753
"2020/08/09 10:30:00",222,10,"R1","TGC1","LT","AMB","Control",0.2455258333333319,0.19926238706020477,0.04626344627312711,140.4,0.8480133333333271,467.965,119.851,436.3049066666667,0.13796666666666665,0.8178333333333333,94.16175799985848,22.426133333333333,84.23633333333333,2.281625,21.972722833333332,21.66,27.232573207969047,22.93972114270883,17.114839195440414,14.393314065717977,0.4292852065260217
"2020/08/09 11:30:00",222,11,"R1","TGC1","LT","AMB","Control",0.306769166666669,0.28020623166547276,0.026562935001196244,140.4,1.113001666666662,467.91,116.2755,439.65843333333333,0.13761666666666666,0.7974333333333333,92.34281449095495,22.879016666666665,84.00683333333333,2.3116958333333333,22.293677833333334,21.879166666666666,27.99139961493548,23.514688422186158,17.59683829059431,14.757307295172442,0.4476711192749324
"2020/08/09 12:30:00",222,12,"R1","TGC1","LT","AMB","Control",0.3253891666666675,0.30374444211546414,0.021644724551203344,140.4,1.461551666666665,466.5233333333333,90.73,439.5620216666667,0.10768333333333334,0.6227166666666667,74.7539024369184,22.838166666666666,84.53515,2.3549708333333332,22.197400166666668,21.9775,27.922202775472247,23.60407599954963,17.552873556554832,14.8139100244696,0.43181267759226183
"2020/08/09 13:30:00",222,13,"R1","TGC1","LT","AMB","Control",0.3626275000000021,0.3503362136467365,0.012291286353265615,140.4,1.763779999999997,466.1716666666667,147.46516666666668,443.3416433333333,0.1905,1.0064166666666667,116.11451946138138,23.297616666666666,83.71923333333334,2.3376375,22.698,22.12666666666667,28.709168566935908,24.035095820613066,18.05301535770951,15.086898085969258,0.46740727463228426
"2020/08/09 14:30:00",222,14,"R1","TGC1","LT","AMB","Control",0.39084666666666834,0.3766514364560082,0.014195230210660187,140.4,2.1868066666666692,455.4316666666667,189.9845,453.3063,0.25748333333333334,1.3473833333333334,146.11938263195827,24.42155,80.94831666666667,2.363770833333333,23.9846005,22.694166666666668,30.716595149424187,24.864566710773865,19.330162241145278,15.612499350050392,0.5852028438650322
"2020/08/09 15:30:00",222,15,"R1","TGC1","LT","AMB","Control",0.31723916666666696,0.2983237748118192,0.018915391854847727,140.4,2.5454733333333337,464.96440677966103,73.40283333333333,448.4343616666667,0.09398333333333334,0.5055166666666666,61.16483374469284,24.15895,84.106,2.4069208333333334,23.4150525,22.804166666666667,30.236904974204904,25.43105129760478,19.024799795990443,15.971648362845198,0.48058536766001264
"2020/08/09 16:30:00",222,16,"R1","TGC1","LT","AMB","Control",0.27581166666666945,0.2589270484250164,0.01688461824165303,140.4,2.821285000000003,467.17833333333334,51.607166666666664,451.541275,0.06974999999999999,0.3552,46.617212538239336,24.535883333333334,83.10998333333333,0.20924166666666666,23.5493175,22.858333333333334,30.927517302560755,25.703854475572026,19.46446709115104,16.14465991969827,0.522366282698873
"2020/08/11 05:30:00",224,5,"R2","TGC2","LT","AMB","Control",0.16497083333333507,0.11573382009816266,0.049237013235172405,123.6,0.027373333333329697,493.04,43.46223333333333,440.024345,0.09371666666666667,0.34113333333333334,42.92023876025243,23.45405,83.8433,0.1863625,NA,24.169999999999998,28.981506070360865,24.299051079090873,18.226164578122635,15.254119488814874,0.46824549912699925
"2020/08/11 06:30:00",224,6,"R2","TGC2","LT","AMB","Control",0.37972249999999974,0.2479206160406855,0.13180188395931425,123.6,0.32994166666667013,478.30833333333334,210.98166666666665,455.1612816666667,0.3831,1.2558333333333334,126.2022304208615,25.41045,78.86861666666667,0.17642916666666666,NA,24.3225,32.58323356910809,25.697945581224513,20.519498914558085,16.14091212186782,0.6885287987883576
"2020/08/11 07:30:00",224,7,"R2","TGC2","LT","AMB","Control",0.569324166666668,0.4044083010220329,0.16491586564463506,123.6,0.7868183333333292,453.185,263.365,473.4041633333333,0.5740999999999999,2.397116666666667,91.71045876077707,27.565566666666665,73.37836666666666,0.183475,NA,24.81833333333333,36.99786892489388,27.148431918561354,23.339075987334443,17.061410679837557,0.98494370063325265
"2020/08/11 08:30:00",224,8,"R2","TGC2","LT","AMB","Control",0.731576666666669,0.6070994802648126,0.12447718640185634,123.6,1.468590000000006,441.6333333333333,500.68666666666667,489.217825,0.6134166666666667,2.6842166666666665,235.76676844806,28.1744,71.54543333333334,0.2044,NA,25.593333333333334,38.33593055001929,27.42760763437702,24.195566311918288,17.238696473315834,1.0908322915642275
"2020/08/11 09:30:00",224,9,"R2","TGC2","LT","AMB","Control",0.8329376530612222,0.678148756764836,0.15478889629638629,123.6,2.249971666666667,429.00666666666666,718.7933333333333,505.896285,0.6863,4.586216666666667,420.3843169090628,29.616566666666667,68.86445,0.5453375,NA,26.643333333333334,41.67512893838881,28.699348330212292,26.336819349028612,18.046772431307584,1.297578060817652
"2020/08/11 10:30:00",224,10,"R2","TGC2","LT","AMB","Control",0.9334141666666653,0.7353454085058129,0.1980687581608525,123.6,3.1344653061224506,414.1716666666667,525.3583333333333,512.5331683333334,0.5058833333333334,3.26495,392.24594798195164,31.138066666666667,63.61785,1.9209666666666667,NA,27.663333333333334,45.47014889206687,28.92713111693176,28.777044283420587,18.191590694789465,1.6543017775135107
"2020/08/11 11:30:00",224,11,"R2","TGC2","LT","AMB","Control",1.0465223469387723,0.8858654583506849,0.1606568885880874,123.6,4.116799999999998,411.79833333333335,624.14,515.10415,0.54445,3.533166666666667,440.93624844823876,31.319766666666666,62.67028333333333,1.9581583333333334,NA,28.4675,45.942872229628264,28.792528197779347,29.08150778955125,18.10601067609031,1.7150344031848919
"2020/08/11 12:30:00",224,12,"R2","TGC2","LT","AMB","Control",1.1983142857142894,0.9513620706781494,0.24695221503614007,123.6,5.227509999999995,409.3383333333333,343.2416666666667,508.33952166666666,0.3794666666666667,2.5171333333333332,231.1476312590937,31.00475,63.88485,2.0581833333333335,NA,28.8225,45.126002859986905,28.828679238098342,28.555462262422896,18.128994503796747,1.6297323621888564
"2020/08/11 13:30:00",224,13,"R2","TGC2","LT","AMB","Control",1.1867905357142874,0.9230827852400216,0.2637077504742657,123.6,6.513428571428577,407.5966666666667,444.52,520.3549016666667,0.6620833333333334,4.099216666666667,315.0493056590469,31.7454,60.55625,1.9926708333333334,NA,29.324166666666667,47.06701973894842,28.50202214066695,29.80597430563712,17.921338044769467,1.856499759828147
"2020/08/11 14:30:00",224,14,"R2","TGC2","LT","AMB","Control",1.1642132142857093,0.9826890703445255,0.18152414394118388,123.6,7.60109107142857,408.76166666666666,561.0783333333334,523.9470733333334,0.6686,3.7827333333333333,399.10015781406014,31.9488,59.164,2.006641666666667,NA,29.6425,47.61262722009483,28.169534768496906,30.157821731726674,17.71002849963512,1.9443092451597925
